county,year,Acute Care,Childrens_or_Cancer,Court/Law Enforcement,Critical Access Hospital,Died,Disaster_Care_Site,Home Health Service,Hospice_Care,Invalid or Blank,Invalid/Blank,Left Against Medical Advice,Not_Defined_Elsewhere,Other,Prison/Jail,Psychiatric_Care,Rehab,Residential Care facility,Routine (Home),Skilled Nursing/Intermediate Care (SN/IC),total_ed,routine_home_rate,admitted_rate,left_ama_rate,psych_rate,admission_rate,county_upper
Contra Costa,2018,4187.0,208.0,,36.0,446.0,,2478.0,387.0,,314.0,5492.0,450.0,238.0,1407.0,3337.0,99.0,414.0,355873.0,3008.0,380392.0,93.55428084712612,1.1007066394666554,1.4437737912469242,0.877252939073377,1.1007066394666554,CONTRA COSTA
Contra Costa,2019,5705.0,225.0,,27.0,436.0,,2568.0,414.0,,326.0,6172.0,268.0,244.0,1513.0,3792.0,83.0,434.0,359156.0,3125.0,386507.0,92.92354342870892,1.4760405374288177,1.5968662922016936,0.9810947796547023,1.4760405374288177,CONTRA COSTA
Contra Costa,2020,4894.0,128.0,,12.0,477.0,1.0,2080.0,390.0,,67.0,4369.0,317.0,189.0,1067.0,4005.0,94.0,204.0,271775.0,2302.0,294391.0,92.31769992968535,1.6624149515440352,1.4840806954016936,1.3604356111430036,1.6624149515440352,CONTRA COSTA
Contra Costa,2021,5009.0,215.0,,20.0,471.0,,2090.0,356.0,,6.0,6311.0,385.0,145.0,1159.0,4151.0,95.0,196.0,313622.0,2830.0,339082.0,92.49149173356297,1.477223798373255,1.8612017152193274,1.2241876596221561,1.477223798373255,CONTRA COSTA
Contra Costa,2022,4844.0,315.0,,16.0,523.0,3.0,2622.0,448.0,,16.0,8792.0,519.0,59.0,1236.0,3812.0,89.0,182.0,365011.0,3384.0,393893.0,92.66755184783685,1.229775598957077,2.2320782547544638,0.9677755126392193,1.229775598957077,CONTRA COSTA
Contra Costa,2023,5470.0,273.0,,14.0,446.0,5.0,3095.0,416.0,,23.0,8917.0,418.0,79.0,1312.0,3356.0,98.0,239.0,385506.0,4156.0,415846.0,92.70402985720675,1.3153907937072857,2.1443034200160636,0.8070295253531355,1.3153907937072857,CONTRA COSTA
Contra Costa,2024,6403.0,260.0,,12.0,415.0,,3245.0,627.0,,16.0,7945.0,387.0,96.0,1511.0,3086.0,81.0,216.0,403572.0,4390.0,434286.0,92.92770202124868,1.4743740300170856,1.8294395858950092,0.7105916377686593,1.4743740300170856,CONTRA COSTA
Del Norte,2008,298.0,2.0,,,23.0,,,,,,79.0,2.0,,,3.0,1.0,99.0,14892.0,8.0,17415.0,85.51248923341946,1.7111685328739592,0.45363192650014356,0.01722652885443583,1.7111685328739592,DEL NORTE
Del Norte,2009,300.0,,,,30.0,,4.0,,,,106.0,,1.0,,3.0,,10.0,16034.0,89.0,18586.0,86.26923490799527,1.6141181534488327,0.5703217475519208,0.016141181534488326,1.6141181534488327,DEL NORTE
Del Norte,2010,347.0,1.0,279.0,1.0,24.0,,,,,,123.0,,1.0,,14.0,,,16380.0,106.0,19286.0,84.93207508036919,1.7992326039614228,0.6377683293580836,0.0725915171627087,1.7992326039614228,DEL NORTE
Del Norte,2011,368.0,1.0,252.0,,35.0,,,,,,128.0,1.0,,,30.0,,,16118.0,99.0,19043.0,84.64002520611248,1.9324686236412332,0.6721629995273853,0.15753820301423097,1.9324686236412332,DEL NORTE
Del Norte,2012,417.0,,,2.0,21.0,,11.0,,,,162.0,1.0,7.0,242.0,4.0,1.0,,15916.0,135.0,18931.0,84.07374148222492,2.2027362527072,0.855739263641646,0.02112936453436163,2.2027362527072,DEL NORTE
Del Norte,2013,362.0,2.0,,,27.0,,22.0,,1.0,,229.0,,3.0,189.0,4.0,4.0,,14876.0,141.0,17873.0,83.23169025904996,2.025401443518156,1.281262239131651,0.022380126447714428,2.025401443518156,DEL NORTE
Del Norte,2014,442.0,,,,22.0,,14.0,,1.0,,320.0,2.0,22.0,154.0,5.0,1.0,1.0,13780.0,149.0,16927.0,81.40840077981922,2.6112128552017486,1.890470845394931,0.029538606959295798,2.6112128552017486,DEL NORTE
Del Norte,2015,446.0,4.0,,2.0,30.0,,25.0,,1.0,,255.0,3.0,36.0,132.0,7.0,15.0,2.0,14951.0,91.0,18015.0,82.99195115181793,2.47571468220927,1.4154870940882598,0.038856508465167916,2.47571468220927,DEL NORTE
Del Norte,2016,310.0,4.0,,25.0,31.0,,50.0,12.0,,,246.0,51.0,,64.0,74.0,3.0,7.0,15573.0,105.0,18571.0,83.8565505357816,1.6692692908297884,1.3246459533681547,0.398470733940014,1.6692692908297884,DEL NORTE
Del Norte,2017,370.0,2.0,,23.0,31.0,,40.0,8.0,,,174.0,25.0,,110.0,77.0,2.0,18.0,14658.0,90.0,17645.0,83.07169169736468,2.0969113063190705,0.9861150467554548,0.4363842448285633,2.0969113063190705,DEL NORTE
Del Norte,2018,331.0,10.0,,1.0,38.0,,8.0,2.0,,,174.0,12.0,,126.0,84.0,,19.0,13625.0,60.0,16508.0,82.5357402471529,2.0050884419675308,1.0540344075599708,0.5088441967530893,2.0050884419675308,DEL NORTE
Del Norte,2019,358.0,6.0,,,29.0,,6.0,4.0,,,170.0,4.0,,105.0,81.0,2.0,7.0,13621.0,64.0,16476.0,82.6717649915028,2.1728574896819617,1.0318038358824957,0.49162418062636565,2.1728574896819617,DEL NORTE
Del Norte,2020,338.0,7.0,,3.0,15.0,,12.0,3.0,,,196.0,6.0,,100.0,87.0,1.0,12.0,10904.0,58.0,13762.0,79.23266967010609,2.4560383665164944,1.4242115971515767,0.632175555878506,2.4560383665164944,DEL NORTE
Del Norte,2021,291.0,10.0,,1.0,23.0,,6.0,4.0,,,210.0,4.0,,122.0,84.0,1.0,12.0,11051.0,73.0,13913.0,79.42931071659599,2.091569036153238,1.509379716811615,0.603751886724646,2.091569036153238,DEL NORTE
Del Norte,2022,275.0,6.0,,,17.0,,11.0,2.0,,2.0,209.0,5.0,1.0,228.0,68.0,,7.0,13861.0,92.0,16806.0,82.47649648934903,1.6363203617755562,1.2436034749494227,0.40461739854813755,1.6363203617755562,DEL NORTE
Del Norte,2023,334.0,4.0,,,48.0,,25.0,3.0,,,342.0,5.0,1.0,233.0,73.0,2.0,8.0,14438.0,109.0,17648.0,81.81097008159564,1.8925657298277425,1.9378966455122393,0.4136446056210335,1.8925657298277425,DEL NORTE
Del Norte,2024,343.0,,,,29.0,,29.0,,,,338.0,17.0,,208.0,81.0,,,15564.0,83.0,18716.0,83.15879461423381,1.8326565505449883,1.8059414404787348,0.43278478307330626,1.8326565505449883,DEL NORTE
El Dorado,2008,909.0,299.0,,2.0,77.0,,41.0,50.0,1.0,,1712.0,85.0,21.0,,154.0,,35.0,40730.0,130.0,46254.0,88.0572491027803,1.9652354390971591,3.7013015090586756,0.33294417780083885,1.9652354390971591,EL DORADO
El Dorado,2009,763.0,480.0,20.0,11.0,83.0,,61.0,33.0,1.0,,471.0,74.0,7.0,,209.0,2.0,18.0,40951.0,173.0,45366.0,90.2680421461006,1.6818762950227044,1.0382224573469119,0.4606974386104131,1.6818762950227044,EL DORADO
El Dorado,2010,688.0,409.0,77.0,38.0,88.0,,51.0,11.0,4.0,,388.0,164.0,3.0,,284.0,6.0,20.0,41053.0,230.0,45524.0,90.17880678323522,1.5112907477374573,0.8522976891310078,0.6238467621474387,1.5112907477374573,EL DORADO
El Dorado,2011,968.0,131.0,71.0,15.0,94.0,,100.0,6.0,,,611.0,118.0,34.0,,401.0,6.0,9.0,44658.0,160.0,49393.0,90.41362136335108,1.9597918733423765,1.2370173911282976,0.8118559310023689,1.9597918733423765,EL DORADO
El Dorado,2012,855.0,19.0,,7.0,82.0,,213.0,10.0,,,605.0,85.0,23.0,83.0,535.0,7.0,8.0,45270.0,268.0,50082.0,90.39175751767102,1.7072001916856354,1.2080188490874963,1.0682480731600175,1.7072001916856354,EL DORADO
El Dorado,2013,1181.0,180.0,,32.0,76.0,,167.0,14.0,1.0,,549.0,69.0,13.0,57.0,488.0,6.0,6.0,47424.0,228.0,52504.0,90.32454670120373,2.2493524302910255,1.045634618314795,0.9294529940575956,2.2493524302910255,EL DORADO
El Dorado,2014,1282.0,248.0,,41.0,79.0,,184.0,37.0,4.0,,556.0,48.0,9.0,41.0,572.0,6.0,6.0,50075.0,181.0,55383.0,90.41583157286533,2.3147897369228825,1.003918169835509,1.0328079013415667,2.3147897369228825,EL DORADO
El Dorado,2015,1333.0,116.0,,40.0,74.0,,162.0,26.0,11.0,,667.0,128.0,37.0,97.0,428.0,4.0,5.0,53005.0,245.0,58393.0,90.7728666107239,2.2828078708064323,1.1422602024215232,0.7329645676707824,2.2828078708064323,EL DORADO
El Dorado,2016,1355.0,32.0,,13.0,84.0,,200.0,38.0,2.0,,739.0,89.0,13.0,180.0,457.0,13.0,7.0,52671.0,257.0,58166.0,90.55290031977444,2.3295395935770036,1.2705016676408898,0.7856823573909157,2.3295395935770036,EL DORADO
El Dorado,2017,1371.0,39.0,,16.0,74.0,,184.0,27.0,5.0,,634.0,112.0,12.0,249.0,459.0,8.0,7.0,52612.0,230.0,58056.0,90.62284690643516,2.36151302190988,1.0920490560837812,0.7906159570070277,2.36151302190988,EL DORADO
El Dorado,2018,1670.0,80.0,,20.0,76.0,,155.0,27.0,,,540.0,71.0,12.0,477.0,531.0,3.0,12.0,55138.0,325.0,61155.0,90.1610661434061,2.7307660861744747,0.8830022075055187,0.8682855040470936,2.7307660861744747,EL DORADO
El Dorado,2019,1704.0,39.0,,7.0,69.0,,130.0,30.0,,,484.0,23.0,13.0,426.0,485.0,3.0,19.0,55586.0,341.0,61378.0,90.56339404998533,2.7762390433054187,0.7885561601876895,0.79018540845254,2.7762390433054187,EL DORADO
El Dorado,2020,1572.0,35.0,,5.0,85.0,,160.0,37.0,,,689.0,41.0,2.0,356.0,476.0,2.0,18.0,44175.0,292.0,49965.0,88.41188832182529,3.1462023416391474,1.378965275692985,0.9526668668067647,3.1462023416391474,EL DORADO
El Dorado,2021,1607.0,27.0,,10.0,87.0,,140.0,30.0,,,956.0,28.0,2.0,316.0,433.0,5.0,21.0,50349.0,340.0,56372.0,89.31561768253744,2.8507060242673665,1.6958773859362803,0.7681118285673739,2.8507060242673665,EL DORADO
El Dorado,2022,1618.0,63.0,,6.0,93.0,,194.0,21.0,,2.0,1182.0,96.0,5.0,346.0,383.0,5.0,53.0,54309.0,429.0,60827.0,89.28436385157907,2.660002959212192,1.943216006049945,0.629654594176928,2.660002959212192,EL DORADO
El Dorado,2023,1900.0,10.0,,17.0,59.0,,205.0,27.0,,,1259.0,96.0,3.0,383.0,465.0,4.0,79.0,59101.0,379.0,66010.0,89.53340402969248,2.8783517648841084,1.907286774731101,0.7044387214058476,2.8783517648841084,EL DORADO
El Dorado,2024,1960.0,11.0,,20.0,87.0,,180.0,26.0,,,1282.0,113.0,,337.0,443.0,,75.0,59686.0,391.0,66635.0,89.57154648458018,2.941397163652735,1.9239138590830644,0.6648157874990621,2.941397163652735,EL DORADO
Fresno,2008,2090.0,150.0,,18.0,468.0,,30.0,7.0,36.0,,1615.0,269.0,529.0,,2216.0,13.0,93.0,238127.0,442.0,248111.0,95.97599461531331,0.8423649092543256,0.6509183389692517,0.8931486310562611,0.8423649092543256,FRESNO
Fresno,2009,1978.0,235.0,9.0,13.0,436.0,,104.0,87.0,112.0,,1932.0,270.0,695.0,,2871.0,23.0,81.0,275741.0,436.0,287032.0,96.06629226009643,0.6891217703949386,0.6730956827113354,1.0002369073831487,0.6891217703949386,FRESNO
Fresno,2010,3004.0,283.0,309.0,4.0,501.0,,265.0,192.0,15.0,,1670.0,183.0,698.0,,4964.0,63.0,111.0,268367.0,716.0,283355.0,94.7105221365425,1.0601542235005559,0.5893666954879921,1.751866033773888,1.0601542235005559,FRESNO
Fresno,2011,2762.0,294.0,1099.0,5.0,484.0,,255.0,109.0,23.0,,3790.0,175.0,310.0,,5116.0,55.0,136.0,273624.0,1070.0,291318.0,93.92622495005457,0.9481048201621595,1.3009838046396034,1.7561565025161505,0.9481048201621595,FRESNO
Fresno,2012,3216.0,194.0,,1.0,409.0,,257.0,58.0,7.0,,5453.0,184.0,350.0,1069.0,3452.0,42.0,51.0,283262.0,1077.0,301094.0,94.07759702949909,1.0681049771832052,1.8110623260510006,1.1464858150610773,1.0681049771832052,FRESNO
Fresno,2013,3066.0,150.0,,3.0,483.0,,256.0,42.0,6.0,,10019.0,157.0,395.0,1390.0,3672.0,47.0,107.0,311221.0,1079.0,334106.0,93.15037742512855,0.9176728343699305,2.998748900049685,1.0990523965448091,0.9176728343699305,FRESNO
Fresno,2014,3424.0,191.0,,8.0,476.0,,365.0,54.0,3.0,,11784.0,286.0,335.0,1695.0,3075.0,71.0,71.0,330341.0,964.0,355157.0,93.0126676371295,0.9640806741807145,3.3179692361406365,0.8658142736874115,0.9640806741807145,FRESNO
Fresno,2015,3256.0,365.0,,7.0,479.0,,964.0,96.0,17.0,,16841.0,627.0,106.0,1950.0,1564.0,74.0,267.0,360126.0,1071.0,389825.0,92.38145321618674,0.8352465850060924,4.320143654203809,0.4012056692105432,0.8352465850060924,FRESNO
Fresno,2016,3664.0,272.0,,10.0,498.0,,414.0,90.0,30.0,,17798.0,472.0,113.0,2003.0,1749.0,90.0,368.0,359720.0,1132.0,390439.0,92.13218966343014,0.9384308432303125,4.558458555625847,0.4479572993476574,0.9384308432303125,FRESNO
Fresno,2017,3483.0,195.0,,13.0,496.0,,458.0,110.0,46.0,,17692.0,468.0,102.0,1915.0,2215.0,72.0,440.0,365224.0,1172.0,396118.0,92.20080884988816,0.8792834458418957,4.466345886831702,0.5591768109502724,0.8792834458418957,FRESNO
Fresno,2018,3221.0,190.0,,7.0,529.0,,533.0,125.0,,44.0,15992.0,575.0,99.0,1983.0,2272.0,99.0,574.0,351325.0,1290.0,380876.0,92.24130688202985,0.8456820592528802,4.198741847740472,0.5965196021802371,0.8456820592528802,FRESNO
Fresno,2019,3040.0,210.0,,5.0,454.0,3.0,738.0,147.0,,31.0,16533.0,461.0,170.0,2018.0,1880.0,121.0,717.0,345806.0,1545.0,375898.0,91.99463684297336,0.8087300278266976,4.398267615150918,0.5001356751033524,0.8087300278266976,FRESNO
Fresno,2020,2822.0,251.0,,7.0,577.0,4.0,892.0,149.0,,1.0,11821.0,471.0,144.0,1964.0,1948.0,110.0,682.0,272762.0,1235.0,297860.0,91.57389377559927,0.9474249647485395,3.968642986638018,0.6539985227959444,0.9474249647485395,FRESNO
Fresno,2021,2554.0,341.0,,136.0,636.0,3.0,978.0,202.0,,139.0,14267.0,497.0,254.0,2083.0,2190.0,116.0,775.0,279707.0,1556.0,308455.0,90.68000194517839,0.8279976009466535,4.625310012805758,0.7099901120098556,0.8279976009466535,FRESNO
Fresno,2022,2862.0,436.0,,79.0,633.0,6.0,1619.0,277.0,,260.0,15008.0,477.0,240.0,2334.0,2454.0,107.0,939.0,316829.0,2010.0,348592.0,90.88820167990086,0.821017120301097,4.305319686051315,0.7039748473860559,0.821017120301097,FRESNO
Fresno,2023,2567.0,368.0,,82.0,555.0,3.0,1346.0,189.0,,154.0,14782.0,551.0,232.0,2940.0,3398.0,154.0,897.0,317016.0,2332.0,349589.0,90.6824871491952,0.7342908386705532,4.22839391399615,0.971998546865033,0.7342908386705532,FRESNO
Fresno,2024,3056.0,513.0,,,565.0,,1341.0,201.0,,131.0,14069.0,363.0,89.0,3119.0,3621.0,117.0,904.0,335008.0,2280.0,367401.0,91.18320309416687,0.8317886995408287,3.8293308945811253,0.9855716233760932,0.8317886995408287,FRESNO
Glenn,2008,266.0,,,,13.0,,1.0,,,,63.0,1.0,2.0,,69.0,2.0,2.0,6420.0,56.0,8903.0,72.11052454228911,2.9877569358643155,0.7076266427047063,0.7750196562956306,2.9877569358643155,GLENN
Glenn,2009,212.0,2.0,9.0,,15.0,,1.0,,1.0,,51.0,3.0,2.0,,61.0,1.0,,7655.0,59.0,10081.0,75.93492709056642,2.102965975597659,0.5059021922428331,0.6050987005257416,2.102965975597659,GLENN
Glenn,2010,226.0,,30.0,,10.0,,2.0,,,,68.0,3.0,1.0,,79.0,,,7042.0,75.0,9546.0,73.76911795516446,2.3674837628325998,0.7123402472239682,0.8275717578043159,2.3674837628325998,GLENN
Glenn,2011,237.0,1.0,24.0,1.0,14.0,,4.0,,,,64.0,6.0,,,75.0,,4.0,7619.0,64.0,10124.0,75.25681548794942,2.340971947846701,0.632161201106282,0.7408139075464244,2.340971947846701,GLENN
Glenn,2012,217.0,4.0,,,18.0,,,,,,65.0,2.0,,121.0,79.0,1.0,1.0,8230.0,84.0,10834.0,75.9645560273214,2.0029536643898838,0.5999630791951265,0.7291858962525383,2.0029536643898838,GLENN
Glenn,2013,228.0,,,22.0,17.0,,3.0,,,,104.0,11.0,13.0,128.0,66.0,2.0,3.0,8394.0,102.0,11106.0,75.58076715289033,2.0529443544030253,0.9364307581487483,0.5942733657482442,2.0529443544030253,GLENN
Glenn,2014,319.0,3.0,,2.0,24.0,,3.0,,,,151.0,,3.0,150.0,74.0,,2.0,8674.0,89.0,11508.0,75.37365311087939,2.771984706291276,1.3121306916927356,0.6430309350017379,2.771984706291276,GLENN
Glenn,2015,381.0,2.0,,1.0,11.0,,,,,,168.0,1.0,8.0,111.0,72.0,,2.0,10195.0,59.0,13026.0,78.26654383540611,2.9249193919852603,1.2897282358360203,0.5527406725011516,2.9249193919852603,GLENN
Glenn,2016,426.0,,,7.0,16.0,,,,,,200.0,3.0,8.0,141.0,75.0,3.0,11.0,10967.0,43.0,13916.0,78.80856567979305,3.061224489795918,1.4371945961483186,0.5389479735556194,3.061224489795918,GLENN
Glenn,2017,417.0,4.0,,6.0,16.0,,1.0,,,,174.0,3.0,8.0,88.0,70.0,,10.0,11077.0,41.0,13932.0,79.50760838357738,2.9931093884582256,1.2489233419465977,0.502440424921045,2.9931093884582256,GLENN
Glenn,2018,521.0,6.0,,4.0,13.0,,,2.0,,1.0,198.0,26.0,13.0,152.0,52.0,,10.0,11156.0,59.0,14231.0,78.3922422879629,3.661021713161408,1.3913287892628767,0.3653994800084323,3.661021713161408,GLENN
Glenn,2019,647.0,,,,14.0,,1.0,,,,211.0,,6.0,155.0,81.0,2.0,7.0,11008.0,40.0,14191.0,77.57029102952575,4.559227679515185,1.486857867662603,0.5707842999083926,4.559227679515185,GLENN
Glenn,2020,462.0,1.0,,2.0,13.0,,2.0,1.0,,,218.0,,8.0,135.0,68.0,,1.0,8767.0,41.0,11739.0,74.68268165942584,3.9355992844364938,1.8570576710111593,0.5792656955447654,3.9355992844364938,GLENN
Glenn,2021,471.0,3.0,,3.0,12.0,,2.0,,,,308.0,1.0,9.0,139.0,54.0,,2.0,9682.0,53.0,12760.0,75.87774294670847,3.691222570532916,2.413793103448276,0.4231974921630094,3.691222570532916,GLENN
Glenn,2022,524.0,2.0,,5.0,23.0,,5.0,1.0,,,287.0,2.0,2.0,104.0,58.0,,5.0,11273.0,23.0,14336.0,78.63420758928571,3.655133928571429,2.001953125,0.4045758928571429,3.655133928571429,GLENN
Glenn,2023,556.0,2.0,,3.0,20.0,,3.0,1.0,,,289.0,2.0,5.0,134.0,77.0,3.0,3.0,11018.0,20.0,14159.0,77.81622995974293,3.9268309908891874,2.041104597782329,0.54382371636415,3.9268309908891874,GLENN
Glenn,2024,554.0,,,,16.0,,,,,,317.0,,,126.0,78.0,,,11433.0,23.0,14571.0,78.46407247271978,3.8020726099787248,2.1755541829661653,0.5353098620547664,3.8020726099787248,GLENN
Humboldt,2008,668.0,201.0,,,109.0,,1.0,4.0,3.0,,733.0,54.0,11.0,,372.0,8.0,,45216.0,229.0,49617.0,91.13005623072738,1.3463127557087289,1.4773162424169135,0.7497430316222262,1.3463127557087289,HUMBOLDT
Humboldt,2009,659.0,139.0,9.0,2.0,76.0,,6.0,6.0,2.0,,379.0,2.0,13.0,,340.0,8.0,5.0,45278.0,135.0,49068.0,92.27602510801337,1.343034156680525,0.7723974891986631,0.6929159533708323,1.343034156680525,HUMBOLDT
Humboldt,2010,772.0,153.0,601.0,3.0,81.0,,5.0,1.0,,,365.0,2.0,4.0,,289.0,11.0,5.0,42357.0,102.0,46761.0,90.58189516905114,1.6509484399392655,0.780565000748487,0.6180363978529115,1.6509484399392655,HUMBOLDT
Humboldt,2011,893.0,188.0,576.0,12.0,113.0,,11.0,3.0,,,384.0,4.0,6.0,,290.0,18.0,3.0,42200.0,59.0,46771.0,90.22684997113596,1.9093027730858865,0.8210215731970666,0.620042333924868,1.9093027730858865,HUMBOLDT
Humboldt,2012,913.0,110.0,,59.0,118.0,,24.0,16.0,1.0,,525.0,1.0,3.0,605.0,293.0,20.0,23.0,43685.0,59.0,48467.0,90.1334928920709,1.883755957661914,1.0832112571440362,0.604535044463243,1.883755957661914,HUMBOLDT
Humboldt,2013,938.0,190.0,,58.0,110.0,,33.0,5.0,10.0,,629.0,4.0,3.0,669.0,264.0,45.0,22.0,50498.0,69.0,55560.0,90.88912886969042,1.6882649388048958,1.1321094312455002,0.47516198704103674,1.6882649388048958,HUMBOLDT
Humboldt,2014,598.0,251.0,,68.0,88.0,,24.0,4.0,2.0,,2200.0,483.0,26.0,530.0,259.0,40.0,13.0,47726.0,113.0,54439.0,87.66876687668767,1.0984771946582415,4.04122044857547,0.4757618619004758,1.0984771946582415,HUMBOLDT
Humboldt,2015,717.0,273.0,,54.0,123.0,,25.0,2.0,27.0,,887.0,496.0,6.0,548.0,269.0,7.0,14.0,51883.0,121.0,57467.0,90.28311900743034,1.2476725773052362,1.5434945272939251,0.46809473262916107,1.2476725773052362,HUMBOLDT
Humboldt,2016,1246.0,61.0,,83.0,125.0,1.0,28.0,14.0,29.0,,951.0,254.0,5.0,619.0,251.0,2.0,67.0,52592.0,67.0,58411.0,90.03783533923405,2.1331598500282483,1.6281179914742088,0.4297135813459793,2.1331598500282483,HUMBOLDT
Humboldt,2017,1346.0,23.0,,62.0,100.0,,51.0,14.0,6.0,,1183.0,159.0,,699.0,235.0,4.0,74.0,50671.0,99.0,56743.0,89.29912059637311,2.372098761080662,2.0848386585129446,0.4141480006344395,2.372098761080662,HUMBOLDT
Humboldt,2018,1424.0,12.0,,20.0,121.0,,16.0,8.0,,4.0,1044.0,85.0,,762.0,246.0,4.0,66.0,47318.0,93.0,53241.0,88.87511504291805,2.6746304539734416,1.9608947991209782,0.4620499239308052,2.6746304539734416,HUMBOLDT
Humboldt,2019,1344.0,19.0,,9.0,104.0,,24.0,9.0,,,584.0,41.0,2.0,484.0,209.0,8.0,63.0,46814.0,112.0,51845.0,90.2960748384608,2.5923425595525122,1.1264345645674607,0.4031246986208892,2.5923425595525122,HUMBOLDT
Humboldt,2020,1239.0,9.0,,1.0,99.0,,19.0,8.0,,,552.0,55.0,1.0,436.0,389.0,3.0,55.0,37358.0,102.0,42346.0,88.22084730553063,2.925896188542011,1.3035469701978937,0.9186227742880084,2.925896188542011,HUMBOLDT
Humboldt,2021,1307.0,14.0,,50.0,107.0,,55.0,15.0,,3.0,843.0,64.0,,459.0,629.0,2.0,49.0,38976.0,93.0,44687.0,87.21999686709782,2.9247879696556045,1.8864546736187255,1.4075681965672344,2.9247879696556045,HUMBOLDT
Humboldt,2022,1309.0,52.0,,146.0,116.0,,135.0,13.0,,117.0,1181.0,35.0,1.0,529.0,450.0,15.0,16.0,45850.0,234.0,52221.0,87.79992723233948,2.5066544110606843,2.2615422914153314,0.8617222956281956,2.5066544110606843,HUMBOLDT
Humboldt,2023,1121.0,58.0,,48.0,100.0,,103.0,13.0,,135.0,1060.0,53.0,,551.0,503.0,19.0,15.0,48770.0,225.0,54797.0,89.00122269467306,2.045732430607515,1.9344124678358305,0.9179334635107761,2.045732430607515,HUMBOLDT
Humboldt,2024,1147.0,39.0,,59.0,94.0,,110.0,31.0,,,971.0,143.0,,552.0,441.0,26.0,18.0,51568.0,233.0,57456.0,89.7521581732108,1.9963102199944305,1.6899888610414926,0.7675438596491228,1.9963102199944305,HUMBOLDT
Imperial,2008,802.0,252.0,,,102.0,,,,1.0,,1124.0,64.0,142.0,,24.0,,,68664.0,81.0,73264.0,93.72133653636166,1.094671325616947,1.5341777680716313,0.032758244158113126,1.094671325616947,IMPERIAL
Imperial,2009,747.0,211.0,,,93.0,,4.0,1.0,,,1270.0,2.0,202.0,,20.0,,,76075.0,65.0,80699.0,94.27006530440278,0.9256620280300871,1.5737493649239769,0.02478345456573192,0.9256620280300871,IMPERIAL
Imperial,2010,783.0,240.0,224.0,,102.0,,2.0,2.0,19.0,,802.0,,115.0,,13.0,3.0,,74780.0,52.0,79147.0,94.48241879035213,0.9892983941273833,1.0133043577141267,0.016425132980403552,0.9892983941273833,IMPERIAL
Imperial,2011,978.0,362.0,237.0,1.0,87.0,,22.0,3.0,76.0,,851.0,,61.0,,22.0,3.0,,74218.0,59.0,78991.0,93.9575394665215,1.2381157347039535,1.0773379245736856,0.02785127419579446,1.2381157347039535,IMPERIAL
Imperial,2012,917.0,499.0,,,89.0,,56.0,,1.0,,1092.0,2.0,55.0,118.0,24.0,,,76847.0,56.0,81768.0,93.98175325310635,1.1214656100185894,1.3354857646022895,0.0293513354857646,1.1214656100185894,IMPERIAL
Imperial,2013,1170.0,373.0,,,106.0,,80.0,,39.0,,854.0,3.0,135.0,25.0,28.0,5.0,3.0,80017.0,62.0,84913.0,94.23409843015793,1.377880889851966,1.005735281994512,0.03297492727850859,1.377880889851966,IMPERIAL
Imperial,2014,1298.0,253.0,,2.0,95.0,,96.0,5.0,34.0,,930.0,3.0,283.0,216.0,31.0,15.0,,83079.0,103.0,88457.0,93.9202098194603,1.4673796307810576,1.051358287077337,0.035045276235911235,1.4673796307810576,IMPERIAL
Imperial,2015,1336.0,224.0,,2.0,97.0,,108.0,1.0,12.0,,949.0,5.0,150.0,399.0,44.0,2.0,7.0,85948.0,118.0,91417.0,94.01752409289301,1.4614349628624872,1.0381001345482788,0.04813109159127952,1.4614349628624872,IMPERIAL
Imperial,2016,1609.0,370.0,,1.0,91.0,,204.0,2.0,2.0,,1491.0,10.0,1.0,378.0,33.0,5.0,5.0,84671.0,85.0,90974.0,93.07164684415328,1.7686371930441664,1.6389298041198583,0.03627410029239123,1.7686371930441664,IMPERIAL
Imperial,2017,1584.0,339.0,,5.0,99.0,,26.0,1.0,,,1774.0,4.0,12.0,781.0,44.0,2.0,1.0,84214.0,89.0,90992.0,92.55099349393353,1.7408123791102514,1.9496219447863548,0.04835589941972921,1.7408123791102514,IMPERIAL
Imperial,2018,1552.0,324.0,,15.0,96.0,,80.0,5.0,,1.0,1517.0,30.0,6.0,1472.0,60.0,5.0,1.0,77331.0,125.0,84638.0,91.36676197452681,1.8336917223941964,1.792339138448451,0.07089014390699214,1.8336917223941964,IMPERIAL
Imperial,2019,1616.0,206.0,,58.0,92.0,,236.0,11.0,,1.0,1424.0,13.0,13.0,1017.0,196.0,4.0,2.0,75994.0,141.0,83043.0,91.51162650674951,1.9459797936009056,1.7147742735691147,0.23602230169911972,1.9459797936009056,IMPERIAL
Imperial,2020,1619.0,114.0,,199.0,132.0,117.0,215.0,19.0,,,1468.0,5.0,3.0,502.0,149.0,2.0,3.0,59517.0,216.0,66300.0,89.76923076923077,2.441930618401207,2.2141779788838614,0.22473604826546,2.441930618401207,IMPERIAL
Imperial,2021,1625.0,159.0,,70.0,105.0,66.0,202.0,16.0,,2.0,1875.0,7.0,21.0,409.0,107.0,3.0,4.0,60466.0,239.0,67397.0,89.71615947297357,2.4110865468789413,2.7820229387064703,0.15876077570218258,2.4110865468789413,IMPERIAL
